artist,genre,Start,End,Location,Hotttnesss,Discovery,Familiarity
Quintetto X,acid jazz,"Bari, Puglia, IT",1990,2000,0.285836,0.414232,0.39651561303833316
Binah,acid jazz,none,9999,9999,0.340094,0.41062,0.39305809552569654
Monsieur Blumenberg,acid jazz,none,2000,2010,0.227741,0.410317,0.39276805460478603
Noel Zancanella,acid jazz,"Los Angeles, CA, US",2000,2000,0.305324,0.411665,0.39405840167207123
Dieter Reith,acid jazz,Germany,1960,1980,0.24098,0.409513,0.391998441072073
Keston & Westdal,acid jazz,"Minneapolis, MN, US",2000,9999,0.300792,0.406147,0.3887764023269083
Seiji,acid jazz,"London, England, GB",1992,9999,0.434701,0.407846,0.37225792394811463
Jefferson,acid jazz,"Un', Sverdlovsk Oblast, RU",1960,9999,0.362799,0.406293,0.38891615801817214
Ana Mazzotti,acid jazz,"London, England, GB",9999,9999,0.29725,0.406103,0.38873428417337674
Mescalito,acid jazz,"Ohio, US",1990,2000,0.3652,0.409651,0.3921305389172401
Misty Oldland,acid jazz,United Kingdom,1990,2000,0.221717,0.406537,0.3891497223241199
Steve Coleman and Metrics,acid jazz,none,9999,9999,0.192234,0.406509,0.38912291986278164
Plant Life,acid jazz,none,2000,2010,0.320085,0.395291,0.37838470517375705
Takáts Eszter,acid jazz,none,9999,9999,0.304977,0.39657,0.37960900331845865
Reg,acid jazz,"Bandung, West Java, ID",9999,9999,0.246877,0.395695,0.3787714264016378
Aaron Comess,acid jazz,"New York, NY, US",2001,9999,0.355221,0.395959,0.3790241353228272
J-88,acid jazz,"Detroit, MI, US",1996,9999,0.354645,0.39625,0.3793026894745927
Игорь Вдовин,acid jazz,none,9999,9999,0.285568,0.38944,0.3727839479848212
Paul Hunter,acid jazz,"Leeds, England, GB",1990,1990,0.386205,0.389104,0.372462318448762
Lonnie Plaxico,acid jazz,"New York, NY, US",1990,2010,0.351789,0.388511,0.371894680606848
J. Davis Trio,acid jazz,"Chicago, IL, US",9999,9999,0.257172,0.388445,0.3718315033765506
9th Cloud,acid jazz,"Marseille, Provence-Alpes-Cote d'Azur, FR",9999,9999,0.352481,0.389931,0.373253948289003
Pickles,acid jazz,"Los Angeles, CA, US",9999,9999,0.311663,0.392877,0.37607395011409356
Clifford Gilberto,acid jazz,"Aliquippa,Pennsylvania,United States",9999,9999,0.345633,0.392417,0.37563362396353633
Yennah,acid jazz,none,1990,2000,0.211999,0.395031,0.378135825175616
Bucovina Club,acid jazz,"Baden-Wurttemberg, DE",9999,9999,0.265419,0.392932,0.37612659780600805
Rubin Mitchell,acid jazz,none,9999,9999,0.137399,0.394505,0.3776323217947614
Debbie Taylor,acid jazz,"North Carolina, US",1990,9999,0.303145,0.400466,0.3833383743675262
Gator,acid jazz,"Ocala, FL, US",9999,9999,0.350066,0.347364,0.33250750643950144
mandorla,acid jazz,none,9999,9999,0.245274,0.34487,0.24833916276048199
The Persuader,acid jazz,Sweden,9999,9999,0.309966,0.345605,0.33082373752900096
Cay Taylan,acid jazz,none,9999,9999,0.311518,0.344892,0.33014123199563716
Katisse,acid jazz,"Los Angeles, CA, US",9999,9999,0.285683,0.344859,0.33010964338048854
Carl Hancock Rux,acid jazz,"Harlem, New York, NY, US",2000,2010,0.342545,0.338352,0.3238809428116275
Kahuun,acid jazz,Norway,9999,9999,0.237444,0.335884,0.32151849729081167
Babyra Soul,acid jazz,Italy,9999,9999,0.17068,0.347269,0.3324165695171037
Brooklyn Boogaloo Blowout,acid jazz,"New York,New York,United States",2000,2010,0.160309,0.346657,0.33183074429071013
Michael Devellis,acid jazz,"New York, NY, US",2000,2010,0.092847,0.349979,0.3350106648823432
Dreemtime,acid jazz,"New York, NY, US",2000,2010,0.206093,0.348879,0.33395771104405414
Meshell Ndegeocello & Chris Dave,acid jazz,none,9999,9999,0.115341,0.347077,0.3322327812107842
Root 70,acid jazz,Germany,2000,9999,0.289594,0.348041,0.3331555516654302
Tom Chasteen,acid jazz,none,9999,9999,0.186452,0.348427,0.3335250427395935
Josh Roseman Unit,acid jazz,"New York, NY, US",1990,2010,0.25374,0.348486,0.3335815193545563
Dodge City Productions,acid jazz,United Kingdom,1991,1993,0.271433,0.346194,0.33138754644786667
Black Jazz Chronicles,acid jazz,United Kingdom,1990,2000,0.263032,0.34921,0.33427455442630294
Conjunto 3D,acid jazz,Brazil,9999,9999,0.156622,0.349488,0.33454066457816145
The Beaujolais Band,acid jazz,none,1990,2000,0.107292,0.349461,0.3345148193475853
Mark Brydon,acid jazz,"Sunderland, England, GB",9999,9999,0.298308,0.350175,0.09618049419808146
Go By Train,acid jazz,"Portland, OR, US",9999,9999,0.237788,0.350623,0.3356271214931234
Ripplegroove,acid jazz,"New York, NY, US",9999,9999,0.273376,0.350464,0.3354749218019525
Roy Ayres,acid jazz,"Los Angeles, United States",9999,9999,0.380391,0.340601,0.32603375479554764
Sygaire,acid jazz,"Berlin, Berlin, DE",9999,9999,0.233815,0.350118,0.33514371995827247
Mujaji,acid jazz,"London, England, GB",2000,2010,0.314241,0.350499,0.3355084248786253
Audiolotion,acid jazz,none,9999,9999,0.155759,0.332559,0.0334483972870435
Jaz Klash,acid jazz,"Bristol, England, GB",1990,2000,0.290583,0.333676,0.3194049317681368
Earl Knight,acid jazz,none,1940,1960,0.228258,0.332891,0.31865350561990324
Mr Scruff & Quantic,acid jazz,"Stockport,England",1994,2011,0.219897,0.345263,0.33049636460836923
Tarantulas,acid jazz,"Atka Airport, Atka, AK, US",9999,9999,0.371961,0.345191,0.33042744399349944
Babatunde Lea,acid jazz,"New Jersey, US",1968,9999,0.315889,0.343313,0.3286297646223113
Forss,acid jazz,"Berlin, Berlin, DE",9999,9999,0.360189,0.493744,0.4726269453929169
Alessandro Alessandroni,acid jazz,"Rome, Lazio, IT",1936,9999,0.405337,0.494008,0.4694470609066854
Vanessa Daou,acid jazz,"Saint Thomas Island, Saint Thomas Island, VI",1990,9999,0.446697,0.493407,0.44293406821599696
Room 5,acid jazz,"Brussels, Belgium",1995,9999,0.449588,0.487461,0.4358412956313843
The Limp Twins,acid jazz,United Kingdom,2000,2000,0.35255,0.486775,0.4659560042119745
BossaCucaNova,acid jazz,Brazil,1999,9999,0.382244,0.491364,0.4703487361791642
Blue Café,acid jazz,"Łódź, Lodz, PL",1998,9999,0.415445,0.489741,0.45900125625219373
Medeski Scofield Martin & Wood,acid jazz,"brooklyn, new york",1991,9999,0.367111,0.488633,0.46773453896792094
Nathan Haines,acid jazz,"Auckland, Auckland, NZ",1992,9999,0.392687,0.482879,0.46222663316290696
Build An Ark,acid jazz,"Los Angeles, CA",2001,9999,0.400564,0.480971,0.4600461152695816
Omar A. Rodriguez-Lopez,acid jazz,"Bayamón, PR",1991,9999,0.377456,0.483644,0.46295891469589895
Villa Black,acid jazz,France,9999,9999,0.125133,0.479123,0.45863127442053075
Suba,acid jazz,"Novi Sad, Juzhna Bachka, RS",1982,1999,0.427995,0.481559,0.44362112262380876
Thunderball,acid jazz,"Washington, DC, US",1990,2010,0.496554,0.481575,0.40293269455990227
Orbient,acid jazz,"Hamburg, Hamburg, DE",9999,9999,0.323086,0.482406,0.4617738630124426
Garage a Trois,acid jazz,"New Orleans, LA, US",1998,9999,0.412919,0.482927,0.45418349325007645
The Link Quartet,acid jazz,Italy,2000,2010,0.297552,0.457188,0.4376344176542842
Balam,acid jazz,"Munshigong, Bangladesh",9999,9999,0.389088,0.466924,0.4469540163539047
Flevans,acid jazz,"Brighton, England, GB",9999,9999,0.418482,0.467065,0.4359299079262551
Wagon Cookin',acid jazz,"Madrid, Madrid, ES",2000,2010,0.34479,0.459874,0.4402055394812337
Clan Greco,acid jazz,Italy,2000,2010,0.258142,0.454265,0.43483643213672146
Marques Wyatt,acid jazz,"Los Angeles, CA, US",1990,2010,0.468388,0.453777,0.39519216358129705
James Hardway,acid jazz,"London, England, GB",1990,2010,0.328111,0.453092,0.43371360045280044
DJ Harry,acid jazz,"Boulder, CO, US",2000,2010,0.359652,0.454218,0.43479144229090366
Chimes,acid jazz,none,1980,1990,0.344525,0.45324,0.43385527060558843
Joe Blessett,acid jazz,"Florida, US",9999,9999,0.397732,0.456523,0.43699785919750034
Seductive Souls,acid jazz,Germany,2000,2010,0.218157,0.456361,0.43684278781404323
Jumbonics,acid jazz,"London, England, GB",2000,2010,0.300524,0.456657,0.43712612811961915
Black Mighty Wax,acid jazz,none,9999,9999,0.192356,0.461788,0.4420376791598567
Charlie Hunter Trio,acid jazz,"Berkeley, CA, US",1990,9999,0.385573,0.464149,0.44429770098912996
Dalminjo,acid jazz,Norway,2000,2010,0.359116,0.464189,0.44433599021961323
Guru Groove Foundation,acid jazz,none,9999,9999,0.356089,0.466453,0.4465031606649646
Trio Elétrico,acid jazz,Germany,9999,9999,0.318133,0.466246,0.4463050138972138
Slowhill,acid jazz,"Helsinki, Uusimaa, FI",2000,2010,0.291695,0.465446,0.4455392292875491
D-Influence,acid jazz,"Joliet, IL, US",1990,2010,0.358971,0.4616,0.4418577197765855
Troubleman,acid jazz,"Michigan, US",9999,9999,0.400234,0.462754,0.44282097960241645
Glenn Underground,acid jazz,"Chicago, IL, US",2000,2010,0.39805,0.46262,0.44283409515390815
Maysa Leak,acid jazz,"Baltimore, MD, US",1991,9999,0.406555,0.46424,0.44042555667401123
Telephunken,acid jazz,"Madrid, Madrid, ES",2010,9999,0.335658,0.463967,0.44412348499043125
Slow Train,acid jazz,"Milan, Lombardy, IT",2000,2010,0.413114,0.464263,0.43651381338698503
Bossa Jazz Trio,acid jazz,Brazil,1960,1970,0.247094,0.463566,0.44373963545483674
The Rebirth,acid jazz,"Los Angeles, CA, US",2000,2010,0.447817,0.466233,0.4178890391209116
Sweetback,acid jazz,United Kingdom,2000,2010,0.33539,0.452651,0.4332914616867227
Jair Oliveira,acid jazz,"Rio de Janeiro, Rio de Janeiro, BR",1988,2006,0.350671,0.444571,0.4255570371291083
Tassel & Naturel,acid jazz,"Paris, Ile-de-France, FR",2000,2010,0.302139,0.444662,0.4256441451284577
Žagar,acid jazz,"Budapest, Budapest, HU",2001,9999,0.349119,0.447194,0.2453405640558277
David Lindup,acid jazz,none,9999,9999,0.267156,0.448416,0.4292375894093097
Critters Buggin,acid jazz,"Seattle, WA, US",1993,9999,0.39033,0.445368,0.4263199500464869
Solid Groove,acid jazz,"Springfield, IL, US",1990,1990,0.419456,0.439554,0.4097050378615611
Drop Trio,acid jazz,"Houston, TX, US",2002,9999,0.324969,0.441,0.4221387660777171
Jazzbox,acid jazz,Denmark,9999,9999,0.308911,0.441315,0.42244029376777265
竹村延和,acid jazz,none,9999,9999,0.336727,0.44315,0.19713835219089101
Arcoiris,acid jazz,"Monterrey, Nuevo Leon, MX",9999,9999,0.38488,0.448701,0.4295104001765028
Stark Reality,acid jazz,"Boston, MA, US",1969,1970,0.374943,0.452914,0.43354321337715
Cooly's Hot Box,acid jazz,"New York, NY, US",1990,2010,0.307088,0.452836,0.43346854937770773
Christoph Spendel,acid jazz,none,1980,2000,0.275579,0.455199,0.4357304856685051
Block 16,acid jazz,"London, England, GB",2000,2010,0.278829,0.452357,0.43301003584267095
Pelican City,acid jazz,"Georgia, US",1998,9999,0.319389,0.451265,0.4319647398504785
Deeds Plus Thoughts,acid jazz,Australia,1990,1990,0.259974,0.448582,0.4293964897158152
The Heritage Orchestra,acid jazz,"London, England, GB",9999,9999,0.399516,0.458391,0.43878596626106764
Loopless,acid jazz,"Lisbon, Lisbon, PT",9999,9999,0.334185,0.459914,0.44024382871171697
Dancing Fantasy,acid jazz,United States,1990,2010,0.297756,0.459933,0.44026201609619653
Wibutee,acid jazz,"Oslo, Oslo Fylke, NO",1996,9999,0.379982,0.460172,0.4404907942483339
Supermen Lovers,acid jazz,"Paris, France",2000,2010,0.451727,0.462671,0.21152767595096
Indian Vibes,acid jazz,"Frankfurt, Hesse, DE",9999,9999,0.324323,0.457918,0.4383331961106033
Allen Hoist,acid jazz,"Paris, NY, US",1990,2000,0.265546,0.443063,0.42411353313989014
Joe McDuphrey Experience,acid jazz,none,9999,9999,0.190907,0.448158,0.4289906238726929
Citrus Sun,acid jazz,London,2000,2010,0.330021,0.443481,0.42451365559844007
Ronnie Jordan,acid jazz,"Pennsylvania, US",9999,9999,0.318635,0.445164,0.42612467497102235
Index ID,acid jazz,Germany,1990,2010,0.290582,0.457871,0.4382882062647855
The V.I.P. Club,acid jazz,Italy,2000,2010,0.225329,0.450428,0.4311635377026167
Donald Byrd,acid jazz,"Detroit, MI, US",1954,2013,0.473492,0.499522,0.4319118820124908
quasimode,acid jazz,"Tokyo, Tokyo Prefecture, JP",2006,9999,0.359018,0.498816,0.47748201981819166
Street Corner Symphony,acid jazz,"Nashville, TN, US",2010,9999,0.421431,0.497619,0.4625713809633502
Kashif,acid jazz,"Brooklyn, New York, NY, US",1974,9999,0.509605,0.506093,0.41552650518743994
Max Sedgley,acid jazz,"London, England, GB",2004,9999,0.375608,0.506246,0.48459424438045345
Gift of Gab,acid jazz,"Panorama City, California",1993,9999,0.545499,0.505551,0.39356887439934235
Tied & Tickled Trio,acid jazz,"Berlin, Berlin, DE",1994,9999,0.423942,0.493869,0.4575046921283095
Blacknuss,acid jazz,"Stockholm, Stockholm, SE",1990,2000,0.313001,0.491531,0.47050859371643167
Nathan Davis,acid jazz,"New York, NY, US",1950,2010,0.397293,0.490807,0.46981555864468505
[re:jazz],acid jazz,"Frankfurt, Hesse, DE",2000,2010,0.348566,0.497994,0.4766951761317611
Hardkandy,acid jazz,"Brighton, England, GB",9999,9999,0.368966,0.497722,0.4764348093644751
Slow Train Soul,acid jazz,Denmark,2000,2010,0.401246,0.496679,0.4746288467638114
Nuspirit Helsinki,acid jazz,"Helsinki, Uusimaa, FI",1998,9999,0.445501,0.493064,0.44336181837098
Chungking,acid jazz,"Brighton, England, GB",2003,9999,0.414963,0.489754,0.45931664972276026
Cut 'n' Move,acid jazz,"Copenhagen, Hovedstaden, DK",1989,1996,0.323052,0.489631,0.46868985526847773
Aqua Bassino,acid jazz,United Kingdom,1990,2010,0.328723,0.484603,0.46387689899673457
Campa,acid jazz,"Cologne, North Rhine-Westphalia, DE",9999,9999,0.387666,0.486146,0.46535390606262556
Fauna Flash,acid jazz,"Munich, Bavaria, DE",1990,2000,0.337374,0.485137,0.4643880602236858
Akmusique,acid jazz,"Delaware, US",9999,9999,0.310168,0.484243,0.4635322959223854
The Apples,acid jazz,"Tel Aviv, Israel",2002,9999,0.403369,0.483724,0.4609114334087717
Status IV,acid jazz,"New York, NY, US",1990,2000,0.247353,0.483071,0.46241042146922645
Ursula Rucker,acid jazz,"Philadelphia, PA, US",1994,9999,0.491312,0.490794,0.41374717690502305
MR,acid jazz,Germany,2008,9999,0.456787,0.493161,0.4365347072400622
Studio Apartment,acid jazz,Japan,2000,2010,0.431388,0.492119,0.45123511549065776
Andreas Saag,acid jazz,Sweden,9999,9999,0.260107,0.491671,0.470642606023123
Puracane,acid jazz,"New York, NY, US",1999,9999,0.37798,0.478036,0.4575907645821487
Peshay,acid jazz,United Kingdom,1987,9999,0.43537,0.472753,0.43110279315153266
The Amalgamation of Soundz,acid jazz,Germany,1990,2010,0.354297,0.474851,0.45454198460492073
Sunset Blvd.,acid jazz,"Verona, Veneto, IT",1940,1980,0.41882,0.473497,0.4417283041456637
Nicolette,acid jazz,"London, England",1992,9999,0.507841,0.472459,0.3889077683000362
Two Man Sound,acid jazz,"Brussels, Capital Region of Brussels, BE",1972,1981,0.324772,0.47316,0.4529233073862418
Briskey,acid jazz,"Ghent, Belgium",2003,9999,0.362664,0.474227,0.4539446726093822
Amorf Ördögök,acid jazz,"Budapest, Budapest, HU",1993,2007,0.343871,0.474649,0.45434862399098036
Duran Y Garcia,acid jazz,Italy,2000,2010,0.289004,0.474247,0.45396381722462376
Mamanet,acid jazz,Kramatorsk,2003,9999,0.266042,0.471833,0.4516530621649603
Lisa Bassenge,acid jazz,"Berlin, Berlin, DE",2000,2010,0.34116,0.502193,0.48071458810173917
Rosalia de Souza,acid jazz,"Nilópolis, Rio de Janeiro, BR",2000,2010,0.37759,0.502081,0.48060737825638616
Alan Hawkshaw,acid jazz,"Leeds, England, GB",1960,9999,0.449904,0.502099,0.4487318771519177
Chris Zippel,acid jazz,"Berlin, Germany",1992,9999,0.323999,0.501849,0.48038530071958335
Eddie Gale,acid jazz,"San Francisco, CA, US",1960,1980,0.397541,0.500539,0.47913132842125716
Seek,acid jazz,"Georgia, US",2000,2010,0.380833,0.497875,0.4765812656710735
Giuliano Palma,acid jazz,Italy,1980,2010,0.330309,0.499012,0.47766963704755955
Fragile State,acid jazz,none,9999,9999,0.421222,0.497702,0.4627813122018919
Bobby Hughes Combination,acid jazz,none,2000,2010,0.278468,0.497751,0.4764625690565754
Al-pha-X,acid jazz,"High Wycombe, England, GB",2000,2010,0.338192,0.495971,0.4747586983000713
Colonel Abrams,acid jazz,"New York, NY, US",1960,9999,0.383514,0.499882,0.47850242781057
Kevin Yost,acid jazz,"Waynesboro, PA",1999,9999,0.498708,0.501191,0.41804693267368026
Urban Knights,acid jazz,"London, England, GB",1990,2010,0.370493,0.501208,0.4797717158010894
Dream Warriors,acid jazz,"Toronto, Ontario, CA",1988,2002,0.435224,0.497216,0.4535019989901124
Monkey Business,acid jazz,"Prague, Prague, CZ",2000,2010,0.429413,0.500594,0.4602569474958915
Black Mighty Orchestra,acid jazz,none,2000,2010,0.290707,0.478809,0.45833070396123726
Hacienda,acid jazz,"Frankfurt, Hesse, DE",2006,9999,0.434992,0.47564,0.4339619142115998
Toledo,acid jazz,"Brixton, London, England, GB",1990,2000,0.370226,0.476733,0.4563434928991572
Soel,acid jazz,France,1998,9999,0.282125,0.475834,0.4554829424440463
The Philadelphia Experiment,acid jazz,"Philadelphia, PA, US",2000,2010,0.404043,0.477474,0.4545376862074775
Michał Urbaniak,acid jazz,"New York, NY, US",1970,2010,0.360522,0.47049,0.45036750125148556
paris match,acid jazz,"Nagoya-shi, Aichi Prefecture, JP",1998,9999,0.273746,0.469837,0.44974242956384664
Sleep Walker,acid jazz,"Worcester, MA, US",9999,9999,0.441258,0.469095,0.42429779940938034
Jeff Bradshaw,acid jazz,"Alberta, CA",2000,9999,0.337693,0.469321,0.4492484984906129
Ian Simmonds,acid jazz,"Coventry, England, GB",1987,9999,0.36284,0.467959,0.44794475019265856
DJ Kawasaki,acid jazz,none,9999,9999,0.356487,0.469513,0.4494322867969324
Skunkhour,acid jazz,"Sydney, New South Wales, AU",2014,2014,0.367607,0.469389,0.4493135901824344
P'taah,acid jazz,"Frankfurt, Hesse, DE",1990,2010,0.327227,0.470408,0.4502890083289949
Etro Anime,acid jazz,"New York, NY, US",1998,9999,0.386955,0.467651,0.44764992311793755
Para,acid jazz,none,1995,9999,0.526573,0.500493,0.400821251140291
Jo Manji,acid jazz,"Newcastle upon Tyne, England, GB",9999,9999,0.354506,0.5022,0.48072128871707376
Azymuth,acid jazz,"Rio de Janeiro, Rio de Janeiro, BR",1973,9999,0.529815,0.50117,0.3994382719552407
Zero dB,acid jazz,"London, England, GB",2000,9999,0.377824,0.501408,0.4799631619535056
flashygoodness,acid jazz,none,9999,9999,0.366592,0.499494,0.47813102227488263
Larry Young,acid jazz,"New Jersey, US",1940,1978,0.464354,0.505123,0.44241049855276293
Tony Williams,acid jazz,"Chicago, IL, US",1960,2000,0.513078,0.499863,0.4083386319194919
LSB,acid jazz,"Chelmsford, England, GB",9999,9999,0.409941,0.500656,0.4727799430402917
Beanfield,acid jazz,Germany,1997,2004,0.424568,0.502826,0.46540154978482684
Salomé de Bahia,acid jazz,none,2000,2010,0.366454,0.488765,0.46786089342851567
Alexkid,acid jazz,"Berlin, Berlin, DE",2000,2010,0.430217,0.48953,0.44958621396521176
Electribe 101,acid jazz,"London, England, GB",1990,2000,0.352981,0.487404,0.4665581023613234
London Funk Allstars,acid jazz,Japan,1995,1998,0.340164,0.48794,0.4670711780497988
Koinonia,acid jazz,"Beebe, AR, US",1980,1991,0.376613,0.487824,0.4669601392813974
Burnt Friedman,acid jazz,"Coburg, Bavaria, DE",1978,9999,0.457744,0.488037,0.4314217276252864
The Tao of Groove,acid jazz,"Indiana, US",2000,2010,0.306628,0.479032,0.4585441664211814
Colman Brothers,acid jazz,"Bristol, England, GB",9999,9999,0.348275,0.485605,0.4648360442203397
Aaron Jerome,acid jazz,England United Kingdom,2009,9999,0.389629,0.480488,0.4599378944107713
Krystian Shek,acid jazz,"Mataram, West Nusa Tenggara, ID",2000,2010,0.362788,0.50044,0.4790365625758112
Gerardo Frisina,acid jazz,"Milan, Lombardy, IT",2000,9999,0.40311,0.499639,0.4762442479704711
Naoki Kenji,acid jazz,none,9999,9999,0.312369,0.501358,0.47991530041540154
East West Connection,acid jazz,"Kassel, Hesse, DE",1990,2000,0.349586,0.500327,0.478928395499696
Jet Age of Tomorrow,acid jazz,Atlanta Georgia,2007,9999,0.250458,0.495906,0.474696478300536
Tetris,acid jazz,"Hollywood, Los Angeles, CA, US",2000,2010,0.556555,0.490953,0.37582421081880757
Flanger,acid jazz,Germany,1997,9999,0.490021,0.558847,0.4719882384496006
Sofa Surfers,acid jazz,"Vienna, Austria ",1997,9999,0.485665,0.558065,0.47426864129421403
Mulatu Astatke,acid jazz,"Jimma, Ethiopia",1963,9999,0.569004,0.58653,0.44043201827681866
Jota Quest,acid jazz,"Belo Horizonte, Minas Gerais, BR",1996,9999,0.525279,0.591656,0.474737389325858
MC Solaar,acid jazz,"Paris, France",1990,2010,0.526669,0.610516,0.48886399615604526
